penalty,loss,degree,tol,C,multi_class,fit_intercept,intercept_scaling,class_weight,random_state,verbose,max_iter,score,AOD,Training Size,Max Iteration,counter,execution time
l2,hinge,True,0.07557846120776042,8.535116477213737,ovr,True,6.448831027207077,balanced,2019,0,1010,0.8851779147889076,0.004244286662903814,9042,10000,63,398
l1,squared_hinge,False,0.08090744346272923,3.8214767859827004,ovr,False,8.274283545498243,,2019,0,964,0.896209461140756,0.0009872621601501909,9042,10000,64,30
l2,squared_hinge,True,0.05637742028287686,5.313657134231099,ovr,False,1.0786639399480842,,2019,0,1000,0.8625895103541708,0.006073032318215925,9042,10000,65,401
l2,hinge,True,0.015061121007960377,1.5469197864892106,ovr,True,6.865393511663717,balanced,2019,0,999,0.8416876330559319,0.045994554236571686,9042,10000,66,391
l2,hinge,True,0.07070595217662863,5.676317341387789,ovr,False,5.807687101449791,,2019,0,956,0.16406314799966823,0.00907231947835102,9042,10000,67,371
l2,hinge,True,0.070010099982611,4.355298913745979,ovr,True,3.2892573708363697,balanced,2019,0,1020,0.7856728137355193,0.057613760942302514,9042,10000,68,404
l2,hinge,True,0.017209588679033314,2.5726189545920968,ovr,True,3.3438770870512333,balanced,2019,0,982,0.8957670933672482,0.045785257431192466,9042,10000,69,385
l2,hinge,True,0.029702854767696567,6.858050698835837,ovr,False,5.047944006359904,,2019,0,1010,0.8853161547181287,0.011258930048000975,9042,10000,70,391
l1,squared_hinge,False,0.08706561564409,2.662411807990662,ovr,False,5.011546631047807,,2019,0,1042,0.8956565014238713,0.0006064238774535092,9042,10000,71,27
l1,squared_hinge,False,0.07557724385109174,8.988839081716383,ovr,True,7.616582056187325,,2019,0,992,0.8970389007160828,0.022112302392622837,9042,10000,72,27
l2,hinge,True,0.03361886025772711,7.173127185289559,ovr,False,0.6575077156063347,,2019,0,985,0.810141281207664,0.007829798149971867,9042,10000,73,379
l2,hinge,True,0.0056257787091846334,0.9913057569386658,ovr,False,0.5586935917889356,balanced,2019,0,980,0.8867538499820288,0.03099170524610812,9042,10000,74,379
l2,hinge,True,0.052444021941499434,5.003021673303625,ovr,True,1.642226911586962,balanced,2019,0,1038,0.5703779479664907,0.04010259178843642,9042,10000,75,409
l2,squared_hinge,False,0.026691412873860634,8.62341063076619,ovr,True,5.691995501168856,balanced,2019,0,998,0.815034974702093,0.023565871627003368,9042,10000,76,19
l2,hinge,True,0.015282147779927917,4.319278433262662,ovr,False,3.1091157912824507,,2019,0,1031,0.8849290829163096,0.0022226346419757003,9042,10000,77,399
l1,squared_hinge,False,0.08257931819145599,1.3639536282096218,ovr,True,4.871506431554498,balanced,2019,0,1009,0.8111089607122122,0.019251656432491104,9042,10000,78,12
l2,hinge,True,0.05993044537529848,1.865273400638172,ovr,True,4.05011200399911,balanced,2019,0,987,0.8515303160164782,0.049993834463386524,9042,10000,79,387
l1,squared_hinge,False,0.09006153093984147,2.964664923564585,ovr,False,0.9758762142646288,,2019,0,1008,0.8956565014238713,0.0006064238774535092,9042,10000,80,28
l2,hinge,True,0.07413421551067442,1.7040406832598536,ovr,False,4.313139074419475,,2019,0,997,0.7517763830904919,0.026884508563410847,9042,10000,81,388
l2,squared_hinge,False,0.00770780280186545,8.781698197333561,ovr,False,9.635122543063959,,2019,0,994,0.8976471564046559,0.031004979105520847,9042,10000,82,26
l1,squared_hinge,False,0.04781010035145062,5.229769233101952,ovr,False,9.105759756132594,balanced,2019,0,984,0.8106942409245487,0.018248635261249077,9042,10000,83,15
l1,squared_hinge,False,0.02300644826476111,1.4342229030712181,ovr,False,3.2537156344260656,,2019,0,950,0.8979512842489424,0.03015586993883422,9042,10000,84,71
l2,hinge,True,0.08440633104210367,0.4409959912512912,ovr,True,5.159799494059566,,2019,0,952,0.8948823578202328,0.008702705152045033,9042,10000,85,365
l1,squared_hinge,False,0.01543649140225105,2.190763641019564,ovr,True,2.6621066380216094,,2019,0,958,0.8978683402914097,0.036035468050785856,9042,10000,86,62
l2,squared_hinge,True,0.09234144330804268,1.95066220866137,ovr,True,3.3423202547462108,balanced,2019,0,1012,0.868837955154967,0.019948977490730244,9042,10000,87,398
l1,squared_hinge,False,0.08436800423029599,3.356031146657631,ovr,False,1.757366360427165,,2019,0,996,0.896209461140756,0.0009872621601501909,9042,10000,88,30
l2,hinge,True,0.06242462444953278,4.506962645715209,ovr,True,9.158442123057387,,2019,0,995,0.863584837844563,0.036363655298059794,9042,10000,89,392
l2,hinge,True,0.06902699584447121,2.6625402763671113,ovr,True,1.2683000022246032,balanced,2019,0,988,0.766263927672869,0.014965620844543837,9042,10000,90,389
